reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_name,cat1,inex1
gp:AOqpTOHexnpqppyBJY2e2hGL2WfW9tjLrpoRO-UqdiJV5ps2ziirod8G0ep10Z7TV6BzpTNA34sWONJaQSzNp3A,Black Fox,https://play-lh.googleusercontent.com/a-/AOh14Gi_hv99qrdIv2vXz5xu9_DvEKeVZ9mCVXof4iCsbWU,App doesn't match you with the car you are paying for. We asked for a comfort car in Fort Lauderdale... We got a 20 year car that hadn't been cleaned inside... The driver had been vaping prior to our arrival and so the car was sprayed with an air freshener which caused us to react with coughing. The driver was texting and driving and so out us in an unsafe situation. The rear wheel bearings were noisy. Uber's response is... We'll give you a $5 credit to the next bad driver we assign to you.,1,1,4.289.10003,2019-11-24 4:43:50,"Hey, we understand your concern here. The feedback from our users is vitally important to us, and we always want their expectations to be met. If there's anything else that we could look into for you, let us know by dropping the details here.",2019-11-25 7:29:18,uber,safety (can be internal or external),external
gp:AOqpTOFm549kZaFwnLfkECA3yl2f7yFFdfCKuxAA955b_d4RWYbvgyr0wV5pYB1Vk4pGULihinSx6raPPno3rjw,khushboo kain,https://play-lh.googleusercontent.com/a-/AOh14GhskRwgDPeW_h3Q1qiqJntvhSOL1MDfqEihkSPs,In lockdown when efforts are on cleanliness n personal hygiene....cab came while booking was so dirty from inside. it wasn't even sanitized.....if the passenger takes adequate precautions for themselves these cab drivers makes it all in vain. The company should be strict about it as passenger are even paying high prices to them.,1,0,4.316.10000,2020-05-20 16:36:36,,,uber,safety (can be internal or external),external
gp:AOqpTOEdMxrAZkEe2PIWMsMgorSG2yUuxkzJ4lLGM5O5euL28zN6XiuvVTQh_osHvCo3t-Y8X4V5AXjAMB3u-XM,Cat Womanmb,https://play-lh.googleusercontent.com/a-/AOh14Gjz1x0gRDhnVf2oWGgOI1ZUudUWc-mdmQrqETcjkfw,Unsafe,2,0,4.313.10007,2020-12-13 13:57:44,,,uber,safety (can be internal or external),external
gp:AOqpTOEKmtZISwK0Ae1wDseKNiELOudTgkZxatlFN1F-YO6xCslV63CBTt_1tYDxjPJSD8RB9bF2Yc2Pxxq_Cjs,Joseph Hernandez,https://play-lh.googleusercontent.com/a-/AOh14GjyPmu0gXXiO0wcSceVR3JzEwWyUCIyTbQ1ATiw9w,"The company treats the people, who drive for them, like uber garbage. theyre worth 90 billion dollars and pay the drivers like prison inmates on a dangerous job program.",1,0,3.116.1,2019-05-08 23:46:33,,,uber,safety (can be internal or external),external
gp:AOqpTOF2A1WdmCF9riIVmML8JJlTcN2QEXt-y-HAlDcH6mCUcsiuo0h8h9AGTz7ddMeogbCI8XYhxhKs4CevT6k,Tara Gaudet,https://play-lh.googleusercontent.com/a-/AOh14GgyqMSjl8B7WwGN9GhP_PJXgfQziIoEWajCCQgk,"These drivers are dangerous and inexperienced, almost got into an accident with my 3 month old son in the car, the driver was so lost and could not figure out a detour, changed lanes into oncoming traffic. Stick with taxi service!",1,0,4.279.10002,2019-09-21 23:19:14,"Hi Tara, we are so sorry to hear about this incident and hope you are okay. We want to deep dive into this so that we can take appropriate action. Send in the details to t.uber.com/contact, if you haven't already and we'll connect.",2019-09-23 6:18:36,uber,safety (can be internal or external),external
gp:AOqpTOHAMM0tNCJcdGJu0yER9vnsalBOui3uGpSD3u0zDmOpFeON0_BEaNp7RWcoz68e2g6jOVFK9x2LtgZ-WYI,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Drivers need to be taught about safety measures.. specially I see drivers on call for most of the time I take the ride in Hyderabad..I take pool on a daily basis to my work..that is a dangerous step..secondly drivers cancelling trip after asking the destination is highly unacceptable,their strategy is to wait for 5minutes or more making them eligible for cancellation charges and asking us to cancel, in turn customer get fleeced as we are charged for the cancellation.. above cases are becoming rampant in Hyderabad",3,391,4.184.10003,2017-12-14 9:26:41,This doesn't sound right. We want to take a closer look into this for you. Kindly send out a description of this with details at t.uber.com/contact and we will take it up from there.,2017-12-15 10:34:48,uber,safety (can be internal or external),external
gp:AOqpTOHhv71DOW4t_9dAXsho-99DbNwcrCsOMOdhR5d8bklzHyypJ8TLq3MVNap_2QBg8wJ_smSD-Sds74HnrVM,Julio Rivera,https://play-lh.googleusercontent.com/-3t6pcOYRRGI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmCSAPdn_-uym7Pr2g-zoygLY86NQ/photo.jpg,Experienced a dangerous driver ride and uber didnt help at all. They don't care for our lives. Will never use uber again! Zero stars!,1,0,4.286.10003,2020-01-02 20:52:21,"Hi Julio, we are sorry to hear about your unpleasant experience with the driver-partner. We would like to take a closer look into this issue of yours. Please send a quick note to t.uber.com/contact so we can connect.",2020-01-04 10:37:07,uber,safety (can be internal or external),external
gp:AOqpTOHm8eNCix89e0FTb2b4Q8rleLGUfsCkGutd4XdFSflbKar2eJKlElpQW6JH7yCzpLhkSyVt9_1i5srgiIw,Addison Davis,https://play-lh.googleusercontent.com/a-/AOh14GhfkZjO05y-sJ_4tPIBzqyY-jz-hBQTvtn72n0-Ps0,"I don't know why your app miscommunicates between driver and rider so much, but this is crazy. My driver doesn't have the destination address in his app, but it's providing directions, so he is very confused and I feel a little unsafe.",3,5,4.240.10001,2018-12-13 5:30:38,"Hi Addison, we're always looking to improve your experience with Uber and we would certainly like to know more about this. Send in a quick note to t.uber.com/contact or via the in-app Help section and we'll connect.",2018-12-24 6:38:25,uber,safety (can be internal or external),external
gp:AOqpTOFVmhChn8IY2eo5HCsnGQ9f1B3nu5wTY2kuTV4zgvvH3oHjUGdVqSfy7LFAHEDH-RDNLFMsnVS94Bd5KFo,Human Resource,https://play-lh.googleusercontent.com/-d6Ro9uuQS7Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxtdEaE7ZVlgeTlIkmyX8KvwYplQ/photo.jpg,"Driver are highly unsafe, unethical, unprofessional and rude to customers. They always have problem with card rides. They wouldn't care if you are in emergency or getting late from office. They would come with their mood and behave so unethical. Really disappointing service by Uber. Please close this service as this is a torture for people not a facility. The most pathetic part for uber is their ineffective customer support.",1,0,4.345.10003,2020-12-08 6:45:09,,,uber,safety (can be internal or external),external
gp:AOqpTOHivwA4jCujmcV7FnnvSiOpgdUJ_On14s95d0lDEktkVHRFjTTuhI0RFdFkXx5mZ4kDEbSpBUrp3uHguvI,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,glitched app caused me to waste $5.65 on a ride i didn't mean to make. had to restart the app just to see the cancelation option and by that time it was too late. this is unacceptable by its self. But what's worse is the dangerous situations ive been in using this app from people attempting to turn off the app and take me to bars to silent drivers with an open carry visible.,1,0,4.248.10001,2019-03-30 14:39:12,"Hi, this certainly sounds frustrating. We want to take a closer look into this for you. We would appreciate it if you could send out a description of this with details at t.uber.com/contact and we will take it up from there.",2019-03-31 11:21:53,uber,safety (can be internal or external),external
gp:AOqpTOGp5RIKWrp9P1JUYASqMdBcfRb_XDQ9XtJsz2yWO9Wy7miKfd3wtKd5fInGpXshxZwf6ppUqVEeyJHBEkE,Eljay,https://play-lh.googleusercontent.com/a-/AOh14GiTXXLboYs0nCiBfB0tY6R_pdNGvBD7SMrdu5ja2Q,Caution!!! I have had $715 fraudulent transactions made by uber. Have contacted uber with no response. Bank card cancelled as well as big mess to get my money back. If you link your card make sure to check your statements or accouns!!!,1,0,4.198.10004,2018-03-02 21:52:11,This doesn't sound right. We want to take a closer look into this for you. We would appreciate it if you could send out these details to t.uber.com/contact and we will take it up from there.,2018-03-05 8:18:57,uber,accountability  (can be internal or external),internal
gp:AOqpTOEkKFpN1pEGDWk6aLCFzEdsTNGxXI2U5YZurkxjCC0IUL8qEOV7WTTDGP9qX0mkXrL3t72zf_5xvJsohP0,hester carku,https://play-lh.googleusercontent.com/a-/AOh14GgbXezNG-q-7FsXJ7dM4WP3z6b3igWTUSNy9IZbAsU,Always problem with uber and nobody care! Extra fees....Extra charges....Rude drivers...not professional... bad driving...fast and dangerous...(some of them of course not everyone).I use to take uber but not anymore.,1,0,,2020-11-07 21:16:26,,,uber,safety (can be internal or external),external
gp:AOqpTOH8nxj3IGw3FtZcdNDWjqMb8gkYE8pYWok5hq2oBiMYaml3SGrkJjG8Amt4SQ6l-xLh4sbGD2f_cTj12gU,Bolaji Odupitan,https://play-lh.googleusercontent.com/a-/AOh14GhZXI66wZd6NDrc65kI3zBUmgEVkmLLCW7DEpb3,"Tbh this app is dangerous 😂😂 people can be held hostage or kidnapped, why create such things",1,0,3.60.5,2015-07-29 11:34:59,,,uber,safety (can be internal or external),external
gp:AOqpTOGlckenHiwCQ2xxBRws90irkU9D_4K03W_ODsQxxjR9yx9ATpyZ44AfxEiHkm3I582Dv3AMtZ1CEecK1qs,Amar chakma,https://play-lh.googleusercontent.com/a-/AOh14GifZ3n8g-olH2_YBMC8kQJdYDqLkkFjAnV19Vx0AQ,"Uber cost is more costlier then olo, I'm damn unhappy with today rides with uber, I will never switch on to uber now uber taken 182rs for too where iz olo taken 115 to 120,I book olo for fro frm same location where Uber taken 182 for too n fro olo taken 115 only see the vast difference but I have taken same road for to n fro. Now Uber is most dangerous then olo.",3,5,4.165.1,2017-08-11 19:40:03,,,uber,safety (can be internal or external),external
gp:AOqpTOF2vbTSWVLPqy8hPDolBn0Tk9soumgOY8Cx7sE5A2JKrbQj8XhKo-zANRn3wxmP0qmJUkOI3y9D9FeKOA8,Tanya Jain,https://play-lh.googleusercontent.com/a-/AOh14Ght7fXPJwjLuAOQTjYWAwZ6GC0lG8yEaG_gecFCiA,"Unprofessional drivers and unsafe platform for women users!! Driver didn't
come to my location and moved elsewhere. He kept me waiting for 30 mins at
pickup point without intimation that too at 8 pm. He didn't even cancel the
ride. If this is the kind of service uber provides, I'm not using it ever
again. It's totally unprofessional and highly unsafe for women!!",1,0,4.206.10002,2018-04-25 17:29:16,"This certainly sounds like a frustrating experience, Tanya. We want to take a closer look into this for you. Please send a quick note with details describing this to t.uber.com/contact and we'll take it up from there.",2018-04-26 15:06:30,uber,safety (can be internal or external),external
gp:AOqpTOHjr2-q7XFcTVcmjg6drqShRKr0WmOtEbIn38af8tpeLCOygdl3o6N8xayNeRl4j7XPtqnNUMlbzRmmRS0,Swapnil Solunke,https://play-lh.googleusercontent.com/a-/AOh14GiGmfZ3vzSGGhHncGyBTuk9gwSR59jO1m7VqGCMIw,"Unprofessional drivers and no phone number to contact in case of emergency, indirectly promoting unsafe and irresponsible behavior by drivers. Cannot even submit issue through app. Zero customer support and they will charge you for your driver's bad behavior - Industry first i will say.  Stay away.",1,3,4.184.10003,2018-01-10 9:16:32,This doesn't sound right. We're always looking to improve your experience with Uber. Any specific issue we can look into for you? Let us know by sending a quick note to t.uber.com/contact and we'll connect.,2018-01-11 8:37:37,uber,safety (can be internal or external),external
gp:AOqpTOH9-kP13CLL3C2MNC-1gV_i-WE3NgwHfV8T-ZD0KnofSVdyRVnwKfakAfs2d5lBIhJq0on7EsOeC4mehEM,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,If you have to make your journey painfull i ll surely recommend this cab service....drivers dont know how to use gps and the way they drive its dangerous....paytm payment doesnt work some of the time and customer service not upto the mark ...,1,0,,2016-11-12 9:32:31,,,uber,safety (can be internal or external),external
gp:AOqpTOEDUPFIhDCb20mma_xE0fKcz2nKIgC72eRbHbM22W2RlPFh9Fqz5JAXxiopNoXJ0x4mHl9TxoU9TIk149o,Chris Hutchins,https://play-lh.googleusercontent.com/-3zH6AXJk0Sk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckt7852kR4YldpNm60DOfn-tZPeWA/photo.jpg,"After the San Francisco video I watched where 3 woman harrassed and pepper sprayed the driver and uber only giving the man 120$, I have decided to your company is unsafe and unreliable when it comes to the safety of your drivers.",1,0,,2021-03-11 1:24:43,,,uber,safety (can be internal or external),external
gp:AOqpTOHZs-fvt4VI_Rz2tretrDNXK2DEPjEFBk7nBQc3Hnj2nDFrbz2QIBTEB58q-4ftf4SwH5oG1NUeqOBKD6E,dasari sirisha,https://play-lh.googleusercontent.com/a-/AOh14Gjmi-QmQH80ubNPmKGqVtH6cbosw3_ewpijJSyg59w,"The app good and moving in uber for the past one year.. Had a very bad
experience in the last ride.. Driver started using my number for calling me
and messaging me... This was ridiculous.. and in fact this is very unsafe
for women... I have submitted a complaint and did not receive any reply
regarding my complaint.. My problem was solved and thanks to Uber for the
concern",4,0,3.116.2,2018-05-07 17:54:41,"Hi Sirisha, we are so sorry to hear about this and hope you are okay. We want to deep dive into this to take appropriate action. Thus, request you to send in the details to t.uber.com/contact and we'll connect. Going forward, in an emergency situation, click SOS button on the app to instantly connect to our Incident response team.",2018-03-09 15:37:52,uber,safety (can be internal or external),external
gp:AOqpTOG_bLlYscAuZwIfpy-rhoGj3N9v1NWveGarOhnKmrctSdavKb5a1FHZvFzbFx3aGXc8guRyzTHp7RLSldc,LKM LokiKrish,https://play-lh.googleusercontent.com/a-/AOh14GjwxtFNZuD4Lr_v9uqewF1LDD7dWfCJftmKIhDRpg,While book Uber... booking vehicles are very worst condition... not proper maintenance.. unsafe travel for this kind of unconditional uber booking cars..,1,0,,2019-10-26 5:41:09,"Hi, we're always looking to improve your experience with Uber. If there's any specific incident we can look into, let us know by dropping in the details here.",2019-10-29 10:00:43,uber,safety (can be internal or external),external
gp:AOqpTOH_wNXFgNqGrA-Y-ZxlO8XSx5MHBG5wYDFRAFKndl6cQiLHU_nSckuvLCaLDiStJ9TroAMgNmD-ms7IXw,Vader,https://play-lh.googleusercontent.com/a-/AOh14Gj70CFF2uP4jRjp9IMRSYnSBAbHVRtMhVuKxz9weg,I've been hearing this app is unsafe to have on your phone because data can be stolen.,1,0,17.2.4,2020-08-05 16:27:36,,,tiktok,privacy (can be external or internal),internal
gp:AOqpTOGBnkAgruZU0LCk_oSjbgkJm9NGoP6y3Py-IXUGBXLDXaVIYYL8Niu-6bjL4zY05YbPsM233UR4yD7HoFU,Mukesh M,https://play-lh.googleusercontent.com/a-/AOh14GgNzmVauukEy3wC8ccEiSv6inax1ffeOSac1fmEiw,UNSAFE to Travel #govtofindia Should intervene with their Unfair Policies . The Driver cancels the customer pays. The Driver Misbehaves and They send you a mail that your account will get Deactivated .Will Complaint to the Government portal as these people are having completely strange policies.,1,0,4.290.10004,2019-12-02 9:05:01,"Hi Mukesh, this doesn't sound right. We're always looking to improve your experience with Uber. If there's any specific incident we can look into, let us know by dropping in the details here.",2019-12-03 10:03:58,uber,safety (can be internal or external),external
gp:AOqpTOHC3Ca-zQdb9rRc1gt85kuj4-UCtHIqSqHmWJCGPo8jaKrMi00O4TtwAerMX4pDvOPXVTedT0grrU8d6v8,Siddhesh Bodke,https://play-lh.googleusercontent.com/a-/AOh14GhyhV5oyR03KeNJGm39_FMZo06tQS-EH_u-x6aJcg,Worst and unsafe ride,1,0,4.209.10003,2018-06-25 20:01:27,"Hi, we're always looking to improve your experience with Uber and we would certainly like to know more about this. It would be great if you could provide us some specific details, by writing in at  t.uber.com/contact  and we'll take it up from there.",2018-06-27 8:26:41,uber,safety (can be internal or external),external
gp:AOqpTOHpRC1-FXLOHmTaNur-BpHfYmSqVXJTLqyYNgZQFGT5fycw7ewj61WbdsCFojppdbZKntMWabwFtu19WRk,Roma Das,https://play-lh.googleusercontent.com/a-/AOh14GhCrZhC-q0o6sshC8IbydQpHLdN1x8VogQVRky3Vg,its just bad in India. drivers are terrible! it could be unsafe to travel with uber at times.have faced many instances. they spike prices and yet you will never get the servies as paid. ola is better,1,0,4.257.10002,2019-04-13 6:23:41,"Hi Roma, we're always looking to improve your experience with Uber. If there's anything specific trip or incident we can look into, let us know by sending a note to   t.uber.com/contact and we will follow up.",2019-04-16 11:31:25,uber,safety (can be internal or external),external
gp:AOqpTOEJ4LsNZhQcPYiw_m2nts_2bM_m4V7TwUoTdWZwL1zoGCegW0rLtsDpqHK9pj7N08_gAz_zgBKjzF7760A,Priyanka Ghosh,https://play-lh.googleusercontent.com/a-/AOh14Giof9901z7XlUp5eHDqSkXLmldYc6eHgRpL23jq,worst experience ever driver was rude he harassed me he was abusive vibhishan WB07J4054.please guys dont go for it.its unsafe for everyone.so disappointing,1,0,,2018-02-17 16:52:29,"We are so sorry to hear about this incident and hope you are okay. We want to deep dive into this so that we can take appropriate action. Please send in the details to t.uber.com/contact and we'll connect with you. Going forward, in an emergency situation, click the SOS button on the app to instantly connect to our Incident response team",2018-02-18 11:14:28,uber,safety (can be internal or external),external
gp:AOqpTOHDV2rZhEBpuzgH_NKDBsgMLT_w1W9QcL8beFVa46JdoCCDz2qHrqlHYoIHMoUMpDDtliIKVln_W9hQxW0,Arun Mahajan,https://play-lh.googleusercontent.com/-0v9vYIUKloQ/AAAAAAAAAAI/AAAAAAAACIQ/AMZuucm1vIMMsZdbbQE4aHyBM7278QvlbQ/photo.jpg,"Uber drivers are cancelling the ride after reaching at pick up point. But they still take passenger to the destination and take direct payment. Inshort, drivers are using uber just to find passengers and then do direct business. This makes drive unsafe for passenger specially when passenger doesn't have time to book another cab and wait for it.",1,0,4.230.10005,2018-10-18 18:58:01,"Hi Arun, we're always looking to improve your experience with Uber. Any specific incident we can look into for you? Let us know by sending a quick note to t.uber.com/contact and we'll connect.",2018-10-30 17:32:18,uber,safety (can be internal or external),external
gp:AOqpTOEfvx0Tox13NNtsovqGdSRxhBP1pZCR0JTMw2YbIkG-vCUR6SuwVkkqZ29IV48ITNi7MsoiGnS7F94Zoqs,Mohd,https://play-lh.googleusercontent.com/a-/AOh14GhoG9XUyHjlcZtKgDU8CiyZaXiHPv4AbxOjcbT4-Q,My driver asked me to leave his cab on mid way and didn't find any contact number of uber to resolve the issue. He was very rude. I was with baggage and other stuff which sensed me felt unsafe on road.,1,4,4.173.3,2017-10-09 15:45:30,"Hey Yaseen, there are 2 ways to reach out to our support teams:
For emergency situations on a trip, you will notice an """"SOS"""" button on the app that will instantly connect you to our Incident Response Team to help you through the emergency.
For non-critical issues, you can connect to us by dropping in a note to t.uber.com/contact.",2017-10-10 14:14:53,uber,safety (can be internal or external),external
gp:AOqpTOFqruNzVSMKG6Zi8hiFlvxOqA4u9QSu-3VSKRp-KA7mH_Ym8JVGgH9FAl5CaiQ8JJVBClJo378fFOwPk_U,Chakravarthi M,https://play-lh.googleusercontent.com/a-/AOh14GjQNHw39pKrkbqQlnqUL6iZg_tcd4v1m2Jtry9V2A,Though I have booked a cab with free ride my paytm balance has been deducted worst services by uber...don't refer to anyone n in fact better I caution my friends,1,1,3.57.1,2015-07-09 8:31:24,,,uber,discrimination (can be internal or external),internal
gp:AOqpTOH9WmcgVXISnCBvlFpfYB80O4ykXpXfXVsfeApzAIsCDajLDibqeXgtvV5371ebHKXWHHLyCIL6QdGI_vc,Drx.Sunil,https://play-lh.googleusercontent.com/a-/AOh14GjJ-het5XqSL4Y-GOeb_3LftnEMS-a1QnLtmEpu3fs,"Uber can may dangerous for passenger, drivers mostly drinking in evening times. December 22,2020 evening drivers accident before destination also drink and uber company not give any accident claims to passengers so it's very dangerous life for everyone, be careful particularly that uber riders.",1,0,,2021-01-31 2:23:10,,,uber,safety (can be internal or external),external
gp:AOqpTOHS0UiFXqM8aU3a0OY3fOo_LEqaxoPectYA4W79timjNAldi7KLSIBphCJ5DqpLWWK1GmbfS-pPWxi4QnY,Wali Adam Waaez Nusker,https://play-lh.googleusercontent.com/a-/AOh14GhHXg3-M9-LvpCKj0-mYw-2BCbY17znvOFD8cNJcg,This was good at the begging. Now the services are terrible and unsafe with majority of sketchy drivers. You pay cancellation fee even if the driver cancels.,1,0,4.224.10001,2019-03-29 8:35:02,"Hi Waaez, we're always looking to improve your experience with Uber. Any specific incident we can look into for you? Let us know by reaching out to us via the in-app Help section or by sending a quick note at  t.uber.com/contact and we'll take it up from there.",2019-03-30 14:37:34,uber,safety (can be internal or external),external
gp:AOqpTOGNlyco1niP6s66FqeyLkI9FUgyQxHHR_rLTjqmBaI9AwtMz0koQa-pMGLBv6wpjMVunR7VW7lkUVnOlfY,Dana Turner,https://play-lh.googleusercontent.com/-YL2ZcPC-yEU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmyUseHtswk2iYHo8xwsFZ2gco7nw/photo.jpg,"Horrible and felt unsafe.....when he first arrived I approached asking to see his ID he proceeded to act as though he could not understand what o was saying....it took me a good 5 minutes to get the man to show his identification....the fact that he could not or would not produce his ID was troubling ,made me feel very unsafe. Then he would not listen to me when I told him where the destination was ....I also asked him to driver through taco bell which he refused.. inever use again",1,0,4.277.10001,2019-09-02 20:03:49,,,uber,safety (can be internal or external),external
gp:AOqpTOEZIb3-6NfaN--caYQsQc3ObEyCXKmzbVIqG4uI_XLmHzISGmLJMS1KH6E6us82P28WTxZ_Q3lL3qbCcKs,Elise R,https://play-lh.googleusercontent.com/a-/AOh14Ggs0JQGv8i2-yUFOIvNGW-4u77Hr1XXtcLCSI89,I love the drivers... it's the corporate backside that I take issue with. You had the drivers break a picket line in New York when the cabbies were on strike. Uber drivers don't know any better so they took you under advisement and broke picket. That was a dangerous game you played it could have ended really ugly. Putting innocent people at risk for corporate greed...they would have paid the brunt had that line turned nasty,3,0,,2020-12-22 9:33:09,,,uber,safety (can be internal or external),external
gp:AOqpTOEiojsDRuH-Mz0m0SctdpLn5j1gAH7v1qrHG442Z512CU_Knh5A5WeO42Otqp7N3rovy_Sk_BjMfL1T-Dc,Usman Shani,https://play-lh.googleusercontent.com/a-/AOh14GjPzopohvBZd_CnVFNHnlWMNKJZKrdaQ9nF_b515w,Very dangerous in Pakistan,1,0,4.339.10002,2021-02-21 19:23:41,,,uber,safety (can be internal or external),external
gp:AOqpTOHDNAIoK1RCMOv8-8Wf7rIUmIAz7xKiCOmaol5wf-HcMMnFnlFa7nAvYybAwL3p4pTzZDwbIiQSaOdDUm4,Angela Ditchfield,https://play-lh.googleusercontent.com/a-/AOh14GiCRTmY4enllejGwCsLg4f5wfpTkq9o7YsKaEYlSvc,Exploitative & unsafe,1,0,,2017-11-02 0:58:08,"We appreciate you reaching out to us with the feedback. If there's anything specific we can look into, let us know by sending a note to t.uber.com/contact and we will follow up.",2017-11-03 5:53:00,uber,safety (can be internal or external),external
gp:AOqpTOFuNIt7dH4lGBUL3O-giyyEYpMA3t6lNiRic2GuQhqtWQ60aNf6oeecIHn6Z41zakfxRU0XoczfnmRrl54,Neha Chauhan,https://play-lh.googleusercontent.com/-qq0JsM_IDHg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclN32olvjpdOnDYrPlhcj2toC32lg/photo.jpg,"very bad experience in uber, drive drop me in the mid of my journey by saying that car is not working and book some other ride. the place he drop was unsafe and dark, i requested him to trop me some safe place but he denied, don't know why after when i tried to book another ride but no cab bike auto anything is available, then after 20-30 i m able to book another ride and reached my home. also uber don't have any option to raise such a query and customer care number where i can contact.",1,0,,2019-11-22 5:13:13,"Hi Neha! Sorry to hear about the concern you had regarding your past trip and about the experience you had with our support team. We want to deep dive into this so that we can take appropriate action. Send in the details to t.uber.com/contact, if you haven't already and we'll connect.",2019-11-23 9:09:33,uber,safety (can be internal or external),external
gp:AOqpTOFhgudxrp0_Xrs5cnzOGsdSuL61AtuFcIXwJDKRAHLGkltwawRciJPH3YnWZkNX-zhUCO0C2xGk4nLdEoI,Emma Torales,https://play-lh.googleusercontent.com/a-/AOh14GhI6rxffng9mPrOkTpojrALQ_EO1NO_d0TySas8,It's not possible to review the driver's profile after the ride and that definitely needs to change so that dangerous drivers can be reported and all. There are many cases of uber drivers harassing passengers but passengers have no way of doing anything about it,3,0,4.293.10003,2020-01-07 16:12:11,"Hi Emma! Sorry to hear about the concern you have with the driver partners. The Uber app comes with an in-app support feature for when you need your questions answered. Select ‘Help’ from the app menu and you can choose any of the options under ‘Report an Issue’, or you can go right to your ‘Last Trip’ to report an issue from your most recent trip.",2020-01-08 7:59:27,uber,safety (can be internal or external),external
gp:AOqpTOHlBpm1YgQukcw18vpNAYbINEx4BDpcUqYokJ0_2dvqYpI8hV8OQU7PxoXG9qhMxBbsDm-kHwzjjIB9sHU,Kiara YouTube,https://play-lh.googleusercontent.com/a-/AOh14GihSFBPs5cJvQHUdx79SY6eV8Dodd6wlQx8pprB1g,"What is this! This is dangerous! My sister was able to get out of the car and run home, before that guy kidnapped her!",1,1,1.0.33,2017-09-04 20:59:52,"We are so sorry to hear about this disturbing incident and hope you are okay. We want to deep dive into the incident to take appropriate action. Thus, request you to send in the details to t.uber.com/contact and we'll connect. Going forward, in an emergency situation, click SOS button on the app to instantly connect to our Incident response team.",2017-09-12 7:38:25,uber,safety (can be internal or external),external
gp:AOqpTOEZwSqMxSqtGmIkbxfE4kaBXLUDytGtE094485-2ifBb-Thei9NHw-quiC7_gZE51qTjEttnza2N8GWCME,Bernadette Sowash,https://play-lh.googleusercontent.com/-1c81RNUXjx4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5fAJBs7DToeO_kORJAsuKuaS1LQ/photo.jpg,Uber app always tells the drivers to go to the wrong building or the back of a building..in turn getting the driver lost and or have me running out on the main streets to wave them down.. This is very dangerous when it gets dark early and no lights on these roads.. Uber gos really needs to be worked on,3,0,4.238.10003,2018-12-12 15:14:33,"Hi Bernadette, we're always looking to improve your experience with Uber and we would certainly like to know more about this. Let us know about any such specific incident by sending a quick note to  t.uber.com/contact or via the in-app Help section and we'll connect.",2018-12-24 9:38:34,uber,safety (can be internal or external),external
gp:AOqpTOE6HUAhUE5cnIWLNbmj4mvyNlXh87z1vvr93WeaqfCyh2b8OwRH7synbJCsSMDa8dNjXUc-Q6En7n77bYw,Rajeshwari Karthikeyan,https://play-lh.googleusercontent.com/a-/AOh14GgIHWtXmBWvNnpCy3DqLjlmmRq4felA2S6fQGQ9,"not at all user friendly. no customer contact number. ola is much better. I booked this ride but I did not take the ride. Improper location of the driver. Seems like he started the ride already without me getting in the auto. Got a bill without taking the ride as well. Uninstalled this worst, customer unfriendly, unsafe app. First and worst experience. No customer service number to report to as well. Waste of my time. Does not even deserve single star in Google Play reviews.",1,0,,2019-02-16 8:25:35,"Hi Rajeshwari, this certainly sounds frustrating. We want to take a closer look into this for you. Please send a quick note to t.uber.com/contact so we can connect.",2019-02-17 9:29:42,uber,accountability  (can be internal or external),internal
gp:AOqpTOHKE9BswhOzY477wkF5ARbdajiyuMJLT_QbefVRrgobJKJt_nA5QjeHeykLgTNz7hKy6nq7U3X7ZxbO7Ow,Sana Khan,https://play-lh.googleusercontent.com/-n4Ppf5EPif4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnO4XU6kksPutiNESPCs5ZZ-V0i1A/photo.jpg,"Worst uber dosnt hv PASSENFER's customer care number in last ride driver
mis behave wd me nd asking extra money in my app it ws showing less nd he
ws asking extra fare nd i ws trying uber customer care no. Its not thr in
uber app only driver customer care s thr whn i caled dat no. Excutive told
me he cnt help me its very unsafe fr for females dnt use uber Ola s btr its
hs customer care no. Fr passengers",1,0,,2018-08-16 20:33:19,"Hi, this certainly sounds like something we need to look into. Please send a note to t.uber.com/contact so we can follow up with you.",2018-08-18 7:18:45,uber,safety (can be internal or external),external
